cost_mean,cost_std,cost_min,cost_10%,cost_50%,cost_90%,cost_max,time_l_mean,time_l_std,time_l_min,time_l_10%,time_l_50%,time_l_90%,time_l_max,time_u_mean,time_u_std,time_u_min,time_u_10%,time_u_50%,time_u_90%,time_u_max,collapse_freq,irreparable_freq,replacement_freq,B_mean,B_std,B_min,B_25%,B_50%,B_75%,B_max,C_mean,C_std,C_min,C_25%,C_50%,C_75%,C_max,D_mean,D_std,D_min,D_25%,D_50%,D_75%,D_max,E_mean,E_std,E_min,E_25%,E_50%,E_75%,E_max
16482.076118844725,8385.310006686947,2813.431045031844,9499.554444107836,14868.78990164616,24548.109961128663,170813.93229086715,5.909455367153205,6.150313260679116,0.2499161441822781,2.325771343671832,4.639453141048971,10.289662190667176,149.92504752345144,9.467019517848705,7.037109539974364,0.5138940900865568,4.487646440284815,7.982438201373904,15.562021960920656,154.74263439638136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8595.798985836396,4977.749490125534,0.0,5116.394683638034,7113.263758777799,11092.08915062476,41127.67860675064,496.73235654260645,5802.14629125527,0.0,0.0,0.0,0.0,147603.38591495596,7389.54477646572,3311.3059516756825,1602.1545990148866,5090.07223892862,6674.078854201034,8834.352903793342,34708.129921587606
8086262.606682163,246723.9364624502,2861143.3599519185,8100000.0,8100000.0,8100000.0,8100000.0,4753.143518075042,207.43026726703565,777.9216497431244,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4757.315388060737,133.01941053665,1923.8085836675816,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0009,0.996,0.9969,2567752.108463874,234920.71710313152,1938884.674480014,2465532.4992982894,2558097.1831056704,2732869.467126957,2945462.578004862,647664.5175572144,56466.19294246542,541919.4099162694,605177.6547359332,628744.7507387581,692491.254165771,765321.5831864084,445993.7646399232,92963.2667287416,292093.00535522803,381902.121305602,431291.2760525873,496304.12730094406,747291.5285105687,7172.410036672147,3173.955611346198,2703.4596679895344,5120.64988755356,6463.71656474505,8528.10429551659,16250.217948556978
20520.107578505515,10643.041712635102,4470.112406947459,11239.517487927937,18540.124728402145,30098.858242540144,137628.09402618284,8.029517264187021,5.644929594120016,0.9304347373168532,3.406839751624949,6.972979795853821,13.417445806318783,149.8406563594373,13.31965715688561,7.291585377781525,1.21406014481544,6.550317873747795,11.9905577297456,21.16143281519584,159.1533865304454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13499.519975440291,6557.051949994107,650.4697140018437,8526.314994666056,12423.221059979958,17326.585892864874,120070.05332410063,1156.2273357131014,7850.234047860432,0.0,0.0,0.0,0.0,118733.22939316338,5864.360267352121,2859.699489308508,1105.9439487283137,3929.2240775697032,5231.296702538162,7047.603715151297,39059.365572459865
16569.87736066626,8971.41567247286,3093.152043842522,9378.846460468963,14685.852433897147,24500.404450539616,171602.23420646423,5.80896108032461,4.515766048789035,0.2039992117351075,2.3615974397069723,4.689169885166043,10.361890129283667,96.15069472733116,9.565998007442651,5.698798120610055,0.3468100277662949,4.600126602650424,8.207243180512075,16.054871002340644,100.41798735608604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8901.50719662471,5058.607775947919,0.0,5331.750407104108,7486.394370730081,11480.913627679614,41969.052958742745,794.3112712786598,6668.54764682742,0.0,0.0,0.0,0.0,147571.92767836258,6874.058892762892,3194.0287436652,1488.770446936149,4702.846444882684,6160.745915182605,8258.357178098111,42893.71321537624
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.059,0.941,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32876.76079578011,12897.48261161258,8818.517660154113,20867.109342334545,31340.266512214483,44328.47999626146,256503.60856897695,13.800875563678268,8.156062069591991,1.7452337462516228,7.304654302266447,12.544971897381268,20.40182014612077,166.72985381823173,23.658217747149017,10.39352139856888,4.61329496793994,13.957584111905929,22.46765534540275,33.279931323410345,197.65098013512676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25482.30210135174,8380.350756861537,4988.177956575646,19412.181011331173,24932.2080705174,30805.456330651097,77743.4826698406,1281.8688664798092,9244.025564934684,0.0,0.0,0.0,0.0,216115.5835050385,6112.589827948556,2873.2841306779123,1235.4891538583315,4101.948821880012,5506.44027088948,7384.68714413525,40241.819833631
237791.89228392983,57532.14008809638,74035.99941112578,166703.3748274894,235434.7896301792,311188.8373237062,944028.791346209,78.04995197318156,31.283207859760388,20.06080607841332,43.30625658214232,72.33273122776426,120.23008748551852,320.989927470964,162.89528974052212,42.96942814999312,56.31684856281386,111.00328276750446,159.50332622595414,218.51895645567652,509.4307672586455,0.0,0.0,0.0,170.8583486883374,1414.584885620042,0.0,0.0,0.0,0.0,56945.91655071488,111310.93687409358,28556.183472205816,42874.746194889776,92980.74670655296,107322.94628750658,124627.30968059068,791792.8751193114,118921.71724825352,49869.03726804409,6.521741261700463,83945.78718628429,117492.43105137451,151945.08861177857,319350.7224828223,7388.3798128943745,3358.242765184978,1547.1032376549415,5069.139471467977,6665.167777233781,8820.711325864388,39552.83198630685
39228.3922042404,27000.99620291117,6004.1002332879325,17182.31072267449,28819.57050538721,80397.5325154248,221968.4672351977,14.013725120651523,15.114849052274572,1.2026694319228126,5.351623213360816,10.518957423341623,20.903200842703708,206.23385725437836,23.55079338111272,18.11681622920153,2.147845827736005,10.32222199526841,19.05603877436784,38.31468312397308,221.39253298218355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18283.043427396395,7652.883436422367,1589.989822038961,12644.034060351794,17439.142047580983,22894.061147587807,160202.3289228979,13469.36272659066,25670.536819201392,0.0,0.0,0.0,13995.551571396763,202180.0486067393,7475.986050253339,3376.4295878367543,1417.7821030838618,5183.442676280504,6765.084362232876,8924.876699275555,44376.824345560686
75533.38595789415,33852.4861158676,18621.836070445825,43125.8521433395,65116.30044516901,119147.69882642942,1227631.9488325368,23.49994844967297,12.587729463972012,4.265572362961231,14.047982875229229,20.86058368240221,33.18575580472939,160.77885181846688,48.61387890628784,18.257977919586125,12.071637343639324,30.95804588453665,45.52997167363391,67.33933983928947,249.3647029592952,0.0,0.0,0.0,0.4370318645308472,31.52567683949432,0.0,0.0,0.0,0.0,2626.6095301084883,46633.814681148746,16551.274466834464,13751.187707510562,38336.73137984329,45243.88715495115,53089.895520126585,1173935.2865650053,21085.33497336257,29182.04756429716,0.0,0.0,1073.153515491162,43487.57172529926,217609.7497975353,7813.799271518304,3445.445664186633,1649.7594556110043,5450.24015902481,7075.75023332995,9348.746217076972,38905.11489868274
506140.6947650738,93643.00348550928,249511.92573051853,398685.2148465742,496111.52979591954,621836.9465574058,1967513.3413320929,132.17288748536194,56.10131080388341,50.59779879991106,84.98943471587415,121.42188175552792,183.26484553436575,1143.5405702210076,340.0870451814306,85.16282714823288,167.11607764641337,251.49710152056971,327.24045429043554,440.1196919167691,1416.8130585624583,0.0,0.0,0.0,32030.86909590158,47613.65547871884,0.0,7764.446264099437,16580.006003950482,37275.90289207466,1453974.0988013465,202461.2652258204,53783.59820691331,86012.39082686996,166279.16685941227,194330.50073387663,229182.6581436972,865325.3045634032,264034.27444813965,60254.20403387156,105296.54680618033,221247.34342932428,260727.3890065676,302214.90365773014,588463.2162747679,7614.285995212146,3399.6839251630167,1723.532481580748,5314.868034944254,6891.396130728384,9084.91286373292,45731.018435229525
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0105,0.9895,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596268.0136600663,1683244.9949924604,683373.7270162188,998554.6808711134,1169431.6485050349,1415862.6192719662,8100000.0,590.8678916362212,1078.3311621038565,142.8168300459807,245.7723076424832,312.250456213296,423.2925478604095,4764.705882352941,991.034946271246,978.2952171102128,425.2972518266575,622.0960097855982,742.7983648946831,921.3224101870594,4764.705882352941,0.0,0.0624,0.0624,532391.2194469713,108551.97384036252,167404.6590441497,457451.31794115854,525363.6749956809,601321.6580517883,1010158.3912948208,383163.09942542337,62265.11500157112,198430.7653569482,343571.82859191106,382456.8255570622,419635.29186860105,1140984.7995890467,241199.71902751975,56730.65877726861,65347.60918896722,200695.74670015,237982.06734071465,277379.5202247799,571582.3439366984,6671.744587357941,3079.0110167817334,1510.5386239782206,4566.331943836263,5978.965901823698,8001.905689610019,42213.93258065422
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.8469,0.1531,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15106.271348106187,10065.416910284774,3019.398253597603,8190.156187777181,12806.782593324931,22318.837397935244,143140.570054041,5.184292173779662,5.643649329599344,0.1638667646823774,1.932168947855297,3.898660601868328,9.317604873552895,113.96284308638232,8.161824026322392,6.552588619755165,0.3408131042695146,3.553143302754326,6.733441594692434,13.756766348227572,129.38433815448292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7029.604092123151,4386.268218536597,0.0,4153.833079359667,5850.14315985678,8862.388367709025,52998.55337649952,1309.1643209187791,8503.293299929102,0.0,0.0,0.0,0.0,132643.10348438122,6767.502935064261,3185.597563466132,1270.8893968387706,4598.444571519201,6078.297860554418,8113.924245524253,42318.44505570106
48696.08762566644,40308.49779277133,3983.77766129859,11109.264146598873,34632.06175502799,107193.38935588177,239704.73187904197,24.366662002220885,29.714490486887595,0.3625224793626815,2.7716096401396366,10.443070444487446,72.02418492893891,173.1536586599848,31.062227398902685,32.45532304103279,0.8524952412634084,5.350565053650214,16.82056303392916,82.53981248924309,198.2516879078449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8107.574976973152,5429.786112982247,0.0,4683.230996989247,6592.814499057619,10240.005814790558,93017.584407476,32815.873283108354,39653.2648218907,0.0,0.0,16360.2172144057,56021.50918767535,211969.43516234955,7772.639365584932,3431.515758283801,1304.8771152656427,5427.030292476287,7041.774235646153,9306.423973908068,36712.87782351563
630421.217889191,107610.62335067875,361006.9136133828,506705.4663642316,619773.9858497105,764819.3991237123,1731328.2597583048,170.6889494416473,62.94286953704329,66.68754299831792,115.8279771841646,159.97129738140728,230.71126732197385,1449.7859453085043,435.6540594316216,101.89206511406329,222.8241585642245,330.01015847129054,421.0019674367729,550.9131841992457,1765.383526099524,0.0,0.0,0.0,55053.8634608683,59260.521461182245,417.68084192719664,19038.99052962265,37048.86809056469,69681.04408565022,1076794.9865344972,262111.1854004129,62402.82859373725,123439.41054120744,219742.5308168912,253947.52064531983,294883.4602949194,898836.1036615833,305331.1793378731,64061.85071400478,127646.44977762288,260300.88690679317,300735.8275340113,345697.9441526948,676512.2101163107,7924.989690036553,3577.055124482296,1352.8315761003823,5534.926957822725,7138.959744209805,9429.643878026032,53272.608860615146
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.3377,0.6623,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59205.67820114439,35560.91784679187,12081.98266927205,26822.527165640586,43805.1474177826,113914.14702586472,229779.9584578828,30.397000786984893,28.769597950987837,3.5100822195235293,9.398916902325343,16.89395447164742,76.54541861629986,177.0197226506703,46.44201445355176,32.90338950755151,6.404792037466734,18.92369560052133,32.17013222441657,98.59786818414015,204.17820669254567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29759.884702040006,8995.951117689257,4579.994698246273,23468.56722965976,29157.57724186713,35247.23986276507,103200.77953793987,23086.533005600464,34153.41195884813,0.0,0.0,0.0,44233.60633589359,183596.0429488344,6359.260493503916,2999.875547546724,967.4807934568262,4347.803017039007,5718.7978476224935,7626.408226637839,34186.446599284965
20019.8498866862,19072.91675359319,2936.128900985179,9065.648961113746,14352.850063589483,31685.95164460564,166352.9901963315,8.813752843300305,16.166951573758155,0.3022085254125944,2.1087444137792644,4.349225220328291,12.840432826064584,165.7705895105652,12.348901469801556,17.123143124605715,0.5910914658250972,4.051654760695031,7.490144378749207,18.884743585362127,171.07729066202015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7535.380248327142,4671.690722337236,0.0,4521.755547167229,6188.218335156972,9527.330816190854,80715.84919129135,5162.608500463333,18119.587941425507,0.0,0.0,0.0,0.0,150847.25194554243,7321.861137895724,3386.670214265352,1924.9757037469496,5031.131183421936,6596.162264450664,8772.393047293626,46947.55807673251
16878.815299206435,16275.432088250804,2535.4326723902877,7477.243293441765,12156.558936237703,25323.62456900164,162533.7106246845,6.644474802105836,11.783054182542404,0.2256740427524975,1.7930354665346635,3.824663758027533,10.926507471217642,165.7445533744062,9.571901249812871,12.647394487241662,0.467653665759652,3.2566611971953545,6.5048936597616205,15.78762552039833,170.3106286094825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6596.54837732105,4272.988733906548,0.0,3813.892523414478,5544.334753967863,8201.72866788149,53885.34484715969,4136.866844845387,15426.57213806659,0.0,0.0,0.0,0.0,150847.25194554243,6145.400077039999,2961.7144612495013,1488.978309188566,4151.1145210483855,5499.629678552294,7397.706048113789,42952.447021226086
17432.78161106276,20481.96489434944,2004.6876930905987,6553.452966383838,11003.5857022823,35322.20767088627,181543.38184238775,7.911034767734092,16.882889705178012,0.161074482858763,1.3040164594714712,3.087837821944708,12.285206555718757,154.08851187337703,10.186041969949596,17.689682774676452,0.3532497443254277,2.2400759665654744,5.206125322824759,16.48646678941723,156.89987248354527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4715.270247371079,3559.4189812411933,0.0,2451.5669570796144,4030.145036395794,5885.42969042415,51973.66990815376,6208.6782204846295,19936.11867858696,0.0,0.0,0.0,0.0,163535.729625203,6508.833143207054,3075.2779622709845,1276.5242821272975,4399.723049703905,5805.248949062246,7852.555030074339,36707.55076950857
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.002,0.998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645092.1224775161,180767.83785614677,314081.6551784242,519640.815264917,634784.6815179756,772591.992894138,8100000.0,168.17184172289288,103.43387005568434,64.84937373364184,116.40957929636524,159.73341394374097,222.01748514360267,4764.705882352941,416.2584689800647,117.93466398203314,201.72760541857565,321.7316109790957,407.0784131714356,514.139897863124,4764.705882352941,0.0,0.0004,0.0004,89485.29568881048,50281.74085086408,3715.984382247367,51809.76899620317,81769.6668421984,117867.53924434936,700309.370197623,289362.3371480274,68869.47015749764,131081.47073899646,242769.15191972413,282844.2020522856,326873.5015438393,1777732.7003060747,255680.51688538832,57084.63789879452,86249.64850797191,215608.1577636563,251537.8670712618,291241.2977624523,620217.6717764712,7580.816341715513,3365.182006209932,1648.220143792786,5235.498818425498,6908.728570138421,9068.829797328115,44806.19666135691
20993.199586946062,25826.198912763568,2187.732099526886,6100.713342739038,10693.653439765125,60663.04836370273,202244.6628545221,10.483545497363606,21.92680516367336,0.156169491943924,0.8155280495977681,2.3957206666788062,35.38682614815678,163.72417543093437,12.173261816371966,22.772813040967364,0.3430291443884324,1.405539375565496,3.743638958490296,39.3286161621898,167.9153142014601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576.571036754688,2870.3961015797427,0.0,769.522413663368,1913.12810832461,3571.1834453391966,56480.78197699881,10643.87162019925,25425.878865907493,0.0,0.0,0.0,0.0,197163.9177583807,7772.756929992126,3453.9403876103606,1528.86326073826,5423.569886310771,7013.86019252649,9279.13607287044,43913.92151710455
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.3109,0.6891,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0297,0.9703,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3377354.8849089257,2533715.0456007337,1378871.2192037364,1798753.1301759426,2091430.2723365524,8100000.0,8100000.0,1493.685297339366,1752.5026481021484,316.5320169317372,457.3423678190898,579.8304979542572,4764.705882352941,4764.705882352941,2115.2546355428217,1425.010412702683,890.5159331378596,1182.7078582955835,1401.7379608844822,4764.705882352941,4764.705882352941,0.0,0.2226,0.2226,1066667.204119922,174827.21056959068,581921.4518185041,947023.2867486024,1058873.2666368363,1176990.5350433746,2712668.7268650765,555511.1259914353,67719.20815487536,324228.0724383781,512935.4957174952,552953.3830924938,593671.3062065935,1638945.3325005253,395212.7733710702,79114.28071914993,168779.5460514558,341525.0425383956,387999.2421887884,440552.1779844192,1000089.3141606802,7685.928816164573,3460.5312988784463,1694.457299753915,5322.052513052282,6954.025198258756,9189.102436826102,36653.628976772605
39525.32811534237,28070.28404115025,6130.353138374145,16474.94906132085,28173.007028823347,81129.97462015403,285775.0663255998,13.513079911520808,14.229435112987083,1.455567978349922,5.103124109813822,10.308551178888615,20.466202205564876,227.2212018517079,22.84192852234855,17.378160855931988,2.246346778251733,9.863819741376297,18.52505192049524,36.9485801052651,253.90492986983605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17378.353510162837,7342.658296193736,1697.9393229175053,11879.231941223505,16515.954428495985,21837.629300904555,97246.86278600869,14698.007008976554,26678.431908817947,0.0,0.0,0.0,27677.653968423103,246070.4204079341,7448.96759620297,3346.039329544763,1458.1956244750463,5162.500039165417,6721.630886811074,8966.086291039579,36214.30878673381
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0133,0.9867,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48013.12691582064,27297.967700857625,10543.45161033308,26352.279865978253,39253.42979526093,88623.47140351345,216373.55604555624,21.78830678705018,21.04684552119651,2.91536388311128,9.0697017993079,15.222046926866131,43.65094960198682,184.6005594043075,35.38137938547279,24.41928020369614,6.153040777370681,17.96069440610713,28.15212811765856,65.15105582339723,199.7853864484993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29549.01214509596,8951.041015177314,5268.763062922245,23269.90674945713,28935.783767970468,34999.50008290153,96237.3278794842,10970.36718865984,25504.7336628146,0.0,0.0,0.0,0.0,179618.57527921317,7493.7475820648415,3384.0467876002804,1417.7821030838618,5189.434531223322,6790.486532704339,8944.52628481636,44376.824345560686
44936.339268927935,22722.106121315646,12346.390455170578,26487.87954533679,38539.15652459868,76811.13916704277,197306.0231178691,17.18638003978007,13.111724297593836,3.080952469286824,9.049956348603864,14.524406854104676,23.845611434988744,171.82267803300476,30.93086874418183,16.39204248396959,6.232552824236566,17.99429323547111,27.75896952231242,43.72444921241191,192.38015348230448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29996.24490141549,8827.742228160445,5105.742096852511,23766.059434043447,29360.60128049223,35419.195794942854,103198.8695371653,7732.650699561142,20495.402819826257,0.0,0.0,0.0,0.0,160687.04551585054,7207.443667951295,3277.741329310596,1380.9205410967802,4999.258169312203,6515.452350739751,8611.235059674931,41353.11324419076
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.3055,0.6945,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6947035.342161879,2190746.9188102297,2029222.005028416,2756380.579788201,8100000.0,8100000.0,8100000.0,3888.411448247428,1663.4180421226392,491.34899542444566,713.6416591760872,4764.705882352941,4764.705882352941,4764.705882352941,4145.110260483862,1179.6492693242387,1386.5712988946314,1880.705308471553,4764.705882352941,4764.705882352941,4764.705882352941,0.0002,0.7824,0.7826,1587048.9642134,217181.78080249403,887953.1898669712,1444148.688237207,1572684.458470689,1713142.2240557116,4320929.242892541,707867.9619642488,72680.54074538696,478607.85530950985,661353.7942875911,703276.8946564848,751265.6298715229,1391791.818232746,494406.97166223975,101671.5109676768,267875.2630172923,426468.2448372968,482252.7723718875,546301.2209084963,1301597.1717911288,7250.813116319116,3180.699998648457,1627.1947530843,5019.234145117187,6652.508586578289,8717.605041257948,31256.61697786204
9805.18308007141,5755.583149543024,1405.8369934521195,5204.833586553496,8928.69018015588,14879.368861618474,175181.75062295343,2.9613546998238007,3.6364674435142463,0.0987470428680924,0.8879066889284448,2.2956654988753664,5.37417927713904,126.10041669808,4.418282797152108,4.073589454940665,0.2359178217240929,1.4556717634810532,3.771981433093567,7.520463318864044,132.38673022528832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3519.0981328694284,2880.5789609419344,0.0,1539.2896204455865,2990.609039194373,4703.869673520071,29052.22989975043,236.03712778968736,4042.326201369306,0.0,0.0,0.0,0.0,165268.1960465761,6050.047819412293,2897.34812489606,1055.8439369060145,4100.32106638977,5420.447359166416,7270.604292205789,38710.54857806667
60962.31992835567,37314.8969903644,11670.481680686147,26540.800434717232,45044.671209661305,114682.18384044564,264707.15959645214,25.25016575195309,25.516495909785547,2.5584348588602177,8.902612468974622,15.477559665669832,62.38189557786488,184.4662593958738,41.634419955113856,29.63553802219997,5.993309923117264,18.10859007611761,31.00262936083641,86.72993646386482,213.49138605636415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28103.5371629157,9171.04211499531,4939.581109103622,21808.746576840316,27504.09607266233,33583.8086226258,234346.39079683705,25755.3007795127,35832.670051823574,0.0,0.0,1011.3856343458424,48170.796705714536,234417.76257613715,7103.48198592726,3253.784267205163,1634.5601634832146,4863.457035081503,6397.756280051596,8495.992415373321,32801.295680292
47206.52000097591,23510.732331570507,12705.796997018588,28542.56418321326,40726.97178117225,77924.76900885117,212388.1852776933,19.31383225466405,16.640372732335763,3.357631648934009,9.684384635599384,15.203142710167798,26.855675258939005,184.5531145060426,34.1464924482872,20.0092625164208,6.595314611792275,19.680423220922897,29.466313645228976,48.19850845129412,212.6566209326704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32145.494072519643,9030.560686333236,8564.59900235866,25839.418321190115,31552.23147982008,37620.598367181854,104317.98946691996,7652.939225729489,21293.69354790961,0.0,0.0,0.0,0.0,182721.2768147624,7408.086702726777,3367.1536577988786,1163.2010451369997,5106.400040004086,6723.682988114229,8849.328923841247,36991.70568419743
27887.48275744157,31844.72778716252,2001.9175341736795,5766.970111603124,11381.733062594256,77110.03814265803,224547.83801488887,15.859269786681796,26.61576074679205,0.1144005457830741,0.979190368906739,3.298828620467889,56.28437500227656,173.78734759729022,18.284259884245294,27.87768234176611,0.2600393565716325,1.638216128167924,5.199108326788127,61.71349455910781,175.73487862519292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3498.2653854440123,3309.409137625078,0.0,1381.8873454740433,2837.4226378036838,4637.247842520307,58775.00599630215,18161.341168000527,31483.646485609963,0.0,0.0,0.0,33781.814343278435,220419.2912057429,6227.876203997031,2979.4103441391726,1402.579722330605,4185.698529509622,5573.088890808627,7505.63668218785,37430.91733105786
32493.17671638653,25250.10557465981,6860.874964563693,14735.580434960964,24266.646410056448,66921.62519730188,256134.33591267836,14.966333258616304,20.41651056681079,1.3240110219215946,4.207591160122458,8.696285979010119,31.347462891627774,226.31387110904535,22.376078208462133,22.481179797363904,2.255464211692503,8.35807815468814,15.449154450110036,44.2407384992277,243.40507114231409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15575.683851527288,7201.7260174994,1697.964747343798,10124.38060464986,14593.40602515293,19709.338525543422,100064.2215940216,9080.725093179177,23791.178679256634,0.0,0.0,0.0,0.0,216115.5835050385,7836.767771680066,3436.9375022259137,1547.2764508714474,5464.34898506487,7114.535239683923,9390.873229268464,44504.84192926971
13733.723065016631,12776.026107996762,1915.719421561228,6512.794607018382,10633.464083770705,19941.800254120026,159139.47079846374,5.2622617589841285,8.70595234379018,0.1688750472008549,1.5692462881121825,3.4027684386388533,9.02822873665971,140.96045934046873,7.767671769034557,9.433557235479476,0.3993623661647828,2.743018680739878,5.810299910546686,13.064512244547409,148.87962071864985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6078.353131968636,4028.129154870322,0.0,3489.906906892785,5149.940656926978,7384.088052507254,51973.66990815376,2314.600140750615,11831.407735920362,0.0,0.0,0.0,0.0,146274.9122752163,5340.769792297381,2617.3084804027785,1030.9689053181532,3534.073433805984,4754.137153931748,6477.566611333919,35561.34732359356
15569.515409530652,15250.586232342195,1960.893553355196,7012.503257809433,11516.887055809217,22742.70112269209,193696.9761042408,6.849233535473628,11.898877411123308,0.2058501720069562,1.916602485150325,4.056443728421624,10.705512630173745,173.9046632352195,9.823446250273236,12.798648239795844,0.4215445560243562,3.4290125130429527,6.764038399158619,15.527775273664467,178.3437219190934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7321.822837958423,4542.373652083307,0.0,4301.083462353511,6072.181323594566,9264.229527308886,53838.60108401802,3276.558891303265,14306.559803744256,0.0,0.0,0.0,0.0,173495.11545893233,4971.13368026896,2524.421573230845,927.2385140896392,3293.1965528910746,4387.306970095029,5996.031272566932,34996.5065849938
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.1395,0.8605,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
